ENSEMBLE,DATE,REAL,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
iter-0,2002-01-01,14,4728054272,891232.625,1155516.25,862597312,970027520,25659538,4819.85693359375,6277.677734375,4723904.5,4723904.5,5270287,0,329502336,2416367.75,1537496,2.0013689994812
iter-0,2002-02-01,14,4700454912,887025.9375,1151288.125,890199552,1005717440,25510336,4792.03076171875,6253.58056640625,4873088.5,4873088.5,5464148,0,329750016,2633673.5,1685432.125,2.08624219894409
iter-0,2002-03-01,14,4675697152,881392.75,1146238,914955008,1037812096,25376560,4761.83447265625,6226.14306640625,5006842,5006842,5638480,0,329971232,2832508.25,1821296.125,2.16290211677551
iter-0,2002-04-01,14,4648474624,875472.3125,1141515.25,942177728,1073199040,25229490,4727.88818359375,6201.193359375,5153888.5,5153888.5,5830717,0,330213376,3055367.25,1974069.125,2.24777555465698
iter-0,2002-05-01,14,4622455808,864961.6875,1132282.75,968198080,1107167488,25088990,4669.1943359375,6150.76611328125,5294373.5,5294373.5,6015240,0,330445056,3273697,2124148,2.32991099357605
iter-0,2002-06-01,14,4595832832,856160.8125,1124983.75,994819840,1142041984,24945292,4619.55029296875,6111.38720703125,5438056,5438056,6204693,0,330681536,3502222.5,2281780,2.41478443145752
iter-0,2002-07-01,14,4570225664,849882.5,1110101.25,1020425984,1175345024,24807138,4583.58935546875,6030.50048828125,5576170.5,5576170.5,6385608,0,330907616,3726157.5,2439522,2.49691987037659
iter-0,2002-08-01,14,4544110592,836297.75,1084009.5,1046542080,1208949376,24666216,4513.06689453125,5889.28955078125,5717083.5,5717083.5,6568176,0,331137696,3961075.5,2610034,2.58179330825806
iter-0,2002-09-01,14,4518699008,811364.1875,1054247.5,1071952960,1241631104,24529052,4379.50439453125,5727.16064453125,5854243.5,5854243.5,6745718,0,331362976,4200821.5,2787297,2.66666674613953
iter-0,2002-10-01,14,4495126528,777091.625,1020194.9375,1095524736,1272236928,24401740,4196.76611328125,5542.36669921875,5981520,5981520,6911989,0,331575104,4438695.5,2964779,2.74880218505859
iter-0,2002-11-01,14,4472070144,734407.8125,985624.5625,1118575488,1302791296,24277180,3968.89697265625,5354.00048828125,6106051,6106051,7077963,0,331787520,4691336.5,3153119,2.83367562294006
iter-0,2002-12-01,14,4450621440,706508.3125,967026.125,1140020736,1331801984,24161230,3820.37231445313,5253.33349609375,6221980.5,6221980.5,7235563,0,331985984,4942891.5,3339928,2.91581106185913
iter-0,2003-01-01,14,4429544448,672247.5625,929821.5,1161095552,1360626560,24047218,3637.19775390625,5050.837890625,6335981,6335981,7392139,0,332178144,5200748,3531553,3.0006844997406
iter-0,2003-02-01,14,4428872192,0,0,1161767808,1361556352,24043582,0,0,6339618.5,6339618.5,7397190,0,332169760,5209129,3537734.5,3.00342226028442
iter-0,2000-01-01,27,8912918528,0,0,0,0,48439772,0,0,0,0,0,0,321422144,0,0,0
iter-0,2000-02-01,27,8912917504,0,0,0,0,48439764,0,0,0,0,0,0,321422144,0,0,0.084873370826244
iter-0,2000-03-01,27,8851337216,2123455,2123621.5,61580172,61585024,48105092,11540.5166015625,11540,334674.84375,334674.84375,334660,0,321562112,0.354208052158356,0,0.164271041750908
iter-0,2000-04-01,27,8792286208,1904866.75,1887736.75,120631464,120104864,47784160,10352.5361328125,10257.2578125,655605.8125,655605.8125,652635,0,321717120,0.63342010974884,4548.0009765625,0.249144420027733
iter-0,2000-05-01,27,8738905088,1779300.75,1695579.625,174012144,170972256,47494044,9670.1123046875,9213.5673828125,945718.1875,945718.1875,929042,0,321867136,1.33684277534485,25817.001953125,0.331279933452606
iter-0,2000-06-01,27,8685149184,1734002.5,1638625.75,227768208,221769648,47201892,9423.9267578125,8903.451171875,1237870.625,1237870.625,1205049,0,322022112,2.88704466819763,50901,0.416153311729431
iter-0,2000-07-01,27,8636913664,1607851.875,1509394.625,276004224,267051488,46939740,8738.326171875,8201.7001953125,1500022.875,1500022.875,1451100,0,322317120,5.53660154342651,75951,0.498288840055466
iter-0,2000-08-01,27,8590126080,1509239,1398302.75,322791328,310398880,46685460,8202.3857421875,7597.41943359375,1754300.75,1754300.75,1686620,0,322627104,10.9360990524292,105138,0.583162188529968
iter-0,2000-09-01,27,8545295872,1446106.875,1325874.25,367621568,351500960,46441820,7859.2763671875,7203.8388671875,1997943.375,1997943.375,1909939,0,322937088,21.6668949127197,136780.015625,0.668035566806793
iter-0,2000-10-01,27,8503347712,1398229.875,1270949.375,409569632,389629472,46213840,7599.0751953125,6905.7666015625,2225922,2225922,2117112,0,323237056,41.5024566650391,169202,0.75017112493515
iter-0,2000-11-01,27,8461185024,1360039.375,1227013,451732512,427666848,45984692,7391.5185546875,6666.935546875,2455068,2455068,2323787,0,323547040,79.1157836914063,204244,0.835044503211975
iter-0,2000-12-01,27,8421281792,1330034.625,1191768.75,491635808,463419936,45767828,7228.44921875,6475.7666015625,2671933.75,2671933.75,2518060,0,323846976,143.046524047852,239515,0.917180001735687
iter-0,2001-01-01,27,8380786688,1306163.875,1163525.625,532130592,499489216,45547748,7098.71630859375,6321.87109375,2892014,2892014,2714038,0,324156864,256.342834472656,277189,1.00205338001251
iter-0,2001-02-01,27,8318345216,2014019.875,1873729,594572288,557574848,45208392,10945.759765625,10180.322265625,3231371.25,3231371.25,3029628,0,324466656,440.069213867188,314403,1.08692681789398
iter-0,2001-03-01,27,8275588608,1526830.375,1401034,637328704,596803776,44976020,8297.9912109375,7610.60693359375,3463743,3463743,3242725,0,324746432,667.670593261719,344655,1.16358661651611
iter-0,2001-04-01,27,8227118592,1560834.375,1301814.625,685798272,637160000,44712596,8482.794921875,7072.09716796875,3727164.5,3727164.5,3461960,0,325205152,1929.91540527344,414866.03125,1.24845993518829
iter-0,2001-05-01,27,8178106880,1626431.5,1283700.25,734809984,675671040,44446228,8839.3017578125,6973.00048828125,3993532.25,3993532.25,3671150,0,325650656,6447.53466796875,508601,1.33059549331665
iter-0,2001-06-01,27,8127043584,1636896.125,1268368.5,785873472,714990464,44168708,8896.1748046875,6890.2255859375,4271051.5,4271051.5,3884747,0,326104864,17236.6015625,619142,1.41546881198883
iter-0,2001-07-01,27,8078143488,1619957.375,1244567.125,834772608,752327488,43902948,8804.1162109375,6761.6005859375,4536807.5,4536807.5,4087595,0,326537888,34222.28515625,734308,1.49760437011719
iter-0,2001-08-01,27,8028640768,1584752.625,1216663.5,884275328,790044032,43633912,8612.7861328125,6611.193359375,4805844,4805844,4292542,0,326978272,58832.71484375,858961,1.58247780799866
iter-0,2001-09-01,27,7979971584,1555544.75,1204614.875,932944128,827387072,43369404,8454.0478515625,6543.677734375,5070348.5,5070348.5,4495396,0,327409984,92123.828125,988430,1.66735112667084
iter-0,2001-10-01,27,7933868032,1523765.25,1190271,979047744,863095232,43118840,8281.3330078125,6465.900390625,5320911.5,5320911.5,4689373,0,327818944,133153.453125,1117730,1.74948668479919
iter-0,2001-11-01,27,7887335936,1489300.875,1170988.625,1025579648,899395904,42865952,8094.02685546875,6361.3232421875,5573802.5,5573802.5,4886574,0,328233088,184010.515625,1255454,1.83436000347137
iter-0,2001-12-01,27,7843027968,1467201.875,1160353.625,1069886912,934206464,42625148,7973.9228515625,6303.49951171875,5814603,5814603,5075679,0,328626688,240417.296875,1392488,1.91649556159973
iter-0,2002-01-01,27,7797765120,1450774.5,1155516.25,1115149952,970027520,42379152,7884.6435546875,6277.677734375,6060597.5,6060597.5,5270287,0,329026816,305279.1875,1537496,2.0013689994812
iter-0,2002-02-01,27,7753042432,1433059.125,1151288.125,1159872512,1005717440,42136096,7788.36474609375,6253.58056640625,6303655,6303655,5464148,0,329420576,376518.46875,1685432.125,2.08624219894409
iter-0,2002-03-01,27,7713199104,1413835.25,1146238,1199716224,1037812096,41919552,7683.88671875,6226.14306640625,6520196.5,6520196.5,5638480,0,329770528,446586.21875,1821296.125,2.16290211677551
iter-0,2002-04-01,27,7669739520,1391189.5,1141515.25,1243175168,1073199040,41683360,7560.8125,6201.193359375,6756387,6756387,5830717,0,330151264,530836.3125,1974069.125,2.24777555465698
iter-0,2002-05-01,27,7628501504,1364125.375,1132282.75,1284413312,1107167488,41459240,7413.724609375,6150.76611328125,6980507.5,6980507.5,6015240,0,330512896,619196,2124148,2.32991099357605
iter-0,2002-06-01,27,7586669056,1338597.875,1124983.75,1326245760,1142041984,41231888,7274.98876953125,6111.38720703125,7207857.5,7207857.5,6204693,0,330879360,717760.5625,2281780,2.41478443145752
iter-0,2002-07-01,27,7546808832,1319062.125,1110101.25,1366105856,1175345024,41015260,7168.8154296875,6030.50048828125,7424488.5,7424488.5,6385608,0,331227264,819839.1875,2439522,2.49691987037659
iter-0,2002-08-01,27,7506264064,1299257.25,1084009.5,1406650112,1208949376,40794908,7061.1806640625,5889.28955078125,7644837,7644837,6568176,0,331580640,931455.8125,2610034,2.58179330825806
iter-0,2002-09-01,27,7466482176,1275803.75,1054247.5,1446432000,1241631104,40578700,6933.7158203125,5727.16064453125,7861043.5,7861043.5,6745718,0,331928640,1048459.6875,2787297,2.66666674613953
iter-0,2002-10-01,27,7428849152,1248075.75,1020194.9375,1484065024,1272236928,40374172,6783.0205078125,5542.36669921875,8065571,8065571,6911989,0,332260800,1166313.125,2964779,2.74880218505859
iter-0,2002-11-01,27,7390979584,1215863.375,985624.5625,1521934592,1302791296,40168360,6607.953125,5354.00048828125,8271383.5,8271383.5,7077963,0,332599520,1292576.25,3153119,2.83367562294006
iter-0,2002-12-01,27,7354828288,1200012.5,967026.125,1558085504,1331801984,39971888,6521.806640625,5253.33349609375,8467856,8467856,7235563,0,332923296,1418808.625,3339928,2.91581106185913
iter-0,2003-01-01,27,7318722048,1160270.375,929821.5,1594191488,1360626560,39775656,6305.81689453125,5050.837890625,8664084,8664084,7392139,0,333243456,1548655.5,3531553,3.0006844997406
iter-0,2003-02-01,27,7317559808,0,0,1595353600,1361556352,39769340,0,0,8670400,8670400,7397190,0,333239232,1552866,3537734.5,3.00342226028442
iter-0,2000-01-01,1,10775233536,0,0,0,0,58561052,0,0,0,0,0,0,322502368,0,0,0
iter-0,2000-02-01,1,10775234560,0,0,0,0,58561048,0,0,0,0,0,0,322502368,0,0,0.084873370826244
iter-0,2000-03-01,1,10713654272,2123453.25,2123621.5,61580136,61585024,58226372,11540.5068359375,11540,334674.65625,334674.65625,334660,0,322642336,0.665178298950195,0,0.164271041750908
iter-0,2000-04-01,1,10654603264,1904865.25,1887736.75,120631504,120104864,57905440,10352.5283203125,10257.2578125,655606,655606,652635,0,322797344,2.0821418762207,4548.0009765625,0.249144420027733
iter-0,2000-05-01,1,10601220096,1779332.125,1695579.625,174013152,170972256,57615316,9670.283203125,9213.5673828125,945723.6875,945723.6875,929042,0,322947360,6.33133888244629,25817.001953125,0.331279933452606
iter-0,2000-06-01,1,10547462144,1734042.75,1638625.75,227770512,221769648,57323156,9424.1455078125,8903.451171875,1237883.25,1237883.25,1205049,0,323102336,15.4012136459351,50901,0.416153311729431
iter-0,2000-07-01,1,10499225600,1607867,1509394.625,276007520,267051488,57060996,8738.4072265625,8201.7001953125,1500040.875,1500040.875,1451100,0,323397312,30.5030307769775,75951,0.498288840055466
iter-0,2000-08-01,1,10452439040,1509185.125,1398302.75,322794176,310398880,56806724,8202.09375,7597.41943359375,1754316.25,1754316.25,1686620,0,323707264,63.0677795410156,105138,0.583162188529968
iter-0,2000-09-01,1,10407612416,1445894.625,1325874.25,367620480,351500960,56563100,7858.12255859375,7203.8388671875,1997937.375,1997937.375,1909939,0,324017216,132.785491943359,136780.015625,0.668035566806793
iter-0,2000-10-01,1,10365675520,1397671,1270949.375,409557152,389629472,56335184,7596.0380859375,6905.7666015625,2225854,2225854,2117112,0,324317056,276.254486083984,169202,0.75017112493515
iter-0,2000-11-01,1,10323540992,1358742.5,1227013,451691264,427666848,56106196,7384.47021484375,6666.935546875,2454843.75,2454843.75,2323787,0,324626752,587.603149414062,204244,0.835044503211975
iter-0,2000-12-01,1,10283696128,1327511.625,1191768.75,491536640,463419936,55889644,7214.73681640625,6475.7666015625,2671394.75,2671394.75,2518060,0,324926176,1172.83044433594,239515,0.917180001735687
iter-0,2001-01-01,1,10243310592,1301765.875,1163525.625,531922368,499489216,55670156,7074.814453125,6321.87109375,2890882.5,2890882.5,2714038,0,325235104,2243.087890625,277189,1.00205338001251
iter-0,2001-02-01,1,10181032960,2007822.375,1873729,594200768,557574848,55331692,10912.078125,10180.322265625,3229351.75,3229351.75,3029628,0,325543488,3846.80883789062,314403,1.08692681789398
iter-0,2001-03-01,1,10138452992,1519767.375,1401034,636780672,596803776,55100280,8259.60546875,7610.60693359375,3460764.5,3460764.5,3242725,0,325821728,5600.81640625,344655,1.16358661651611
iter-0,2001-04-01,1,10090656768,1534772.125,1301814.625,684575744,637160000,54840520,8341.15234375,7072.09716796875,3720520.5,3720520.5,3461960,0,326274656,12655.2041015625,414866.03125,1.24845993518829
iter-0,2001-05-01,1,10042809344,1586034.125,1283700.25,732424000,675671040,54580476,8619.7509765625,6973.00048828125,3980565.25,3980565.25,3671150,0,326710176,27134.783203125,508601,1.33059549331665
iter-0,2001-06-01,1,9993089024,1593492.375,1268368.5,782143936,714990464,54310256,8660.2841796875,6890.2255859375,4250782.5,4250782.5,3884747,0,327152896,49424.69140625,619142,1.41546881198883
iter-0,2001-07-01,1,9945590784,1571507.5,1244567.125,829641728,752327488,54052116,8540.8017578125,6761.6005859375,4508922.5,4508922.5,4087595,0,327573920,78398.3125,734308,1.49760437011719
iter-0,2001-08-01,1,9897616384,1535894.375,1216663.5,877615680,790044032,53791384,8347.251953125,6611.193359375,4769650.5,4769650.5,4292542,0,328001248,116078.6875,858961,1.58247780799866
iter-0,2001-09-01,1,9850329088,1514745.125,1204614.875,924902912,827387072,53534388,8232.310546875,6543.677734375,5026646.5,5026646.5,4495396,0,328421152,161184.1875,988430,1.66735112667084
iter-0,2001-10-01,1,9805299712,1491570.5,1190271,969932416,863095232,53289660,8106.36181640625,6465.900390625,5271372,5271372,4689373,0,328820928,211413.625,1117730,1.74948668479919
iter-0,2001-11-01,1,9759622144,1464881.25,1170988.625,1015609472,899395904,53041416,7961.3115234375,6361.3232421875,5519616.5,5519616.5,4886574,0,329227712,269609.71875,1255454,1.83436000347137
iter-0,2001-12-01,1,9715948544,1448328.25,1160353.625,1059283392,934206464,52804056,7871.34912109375,6303.49951171875,5756975,5756975,5075679,0,329615872,331470.25,1392488,1.91649556159973
iter-0,2002-01-01,1,9671184384,1436736.125,1155516.25,1104047104,970027520,52560776,7808.3486328125,6277.677734375,6000256.5,6000256.5,5270287,0,330011680,400648.90625,1537496,2.0013689994812
iter-0,2002-02-01,1,9626793984,1425181.5,1151288.125,1148437248,1005717440,52319524,7745.5517578125,6253.58056640625,6241506.5,6241506.5,5464148,0,330402528,474787.65625,1685432.125,2.08624219894409
iter-0,2002-03-01,1,9587045376,1414138.25,1146238,1188185600,1037812096,52103500,7685.53369140625,6226.14306640625,6457530,6457530,5638480,0,330751584,545732.5625,1821296.125,2.16290211677551
iter-0,2002-04-01,1,9543379968,1403062,1141515.25,1231851008,1073199040,51866184,7625.3369140625,6201.193359375,6694842.5,6694842.5,5830717,0,331134016,628305.875,1974069.125,2.24777555465698
iter-0,2002-05-01,1,9501570048,1388926.25,1132282.75,1273660672,1107167488,51638960,7548.5126953125,6150.76611328125,6922069,6922069,6015240,0,331500448,711889.375,2124148,2.32991099357605
iter-0,2002-06-01,1,9458708480,1378225.5,1124983.75,1316522368,1142041984,51406016,7490.35595703125,6111.38720703125,7155012.5,7155012.5,6204693,0,331875520,801797.5,2281780,2.41478443145752
iter-0,2002-07-01,1,9417420800,1372352.625,1110101.25,1357809920,1175345024,51181624,7458.43798828125,6030.50048828125,7379402,7379402,6385608,0,332235488,891842.0625,2439522,2.49691987037659
iter-0,2002-08-01,1,9375009792,1364295.125,1084009.5,1400220928,1208949376,50951132,7414.6474609375,5889.28955078125,7609896.5,7609896.5,6568176,0,332604640,987708.375,2610034,2.58179330825806
iter-0,2002-09-01,1,9333038080,1350237.625,1054247.5,1442192128,1241631104,50723024,7338.248046875,5727.16064453125,7838001,7838001,6745718,0,332971104,1086232.125,2787297,2.66666674613953
iter-0,2002-10-01,1,9293040640,1329714.5,1020194.9375,1482189568,1272236928,50505648,7226.70947265625,5542.36669921875,8055378.5,8055378.5,6911989,0,333323200,1184122.5,2964779,2.74880218505859
iter-0,2002-11-01,1,9252530176,1303010.375,985624.5625,1522699904,1302791296,50285484,7081.57861328125,5354.00048828125,8275542.5,8275542.5,7077963,0,333684256,1288085,3153119,2.83367562294006
iter-0,2002-12-01,1,9213690880,1290766,967026.125,1561539712,1331801984,50074396,7015.03271484375,5253.33349609375,8486629,8486629,7235563,0,334030720,1391608.75,3339928,2.91581106185913
iter-0,2003-01-01,1,9174825984,1249575.5,929821.5,1600403968,1360626560,49863176,6791.17138671875,5050.837890625,8697847,8697847,7392139,0,334374176,1498161.375,3531553,3.0006844997406
iter-0,2003-02-01,1,9173574656,0,0,1601655936,1361556352,49856372,0,0,8704652,8704652,7397190,0,334370720,1501613,3537734.5,3.00342226028442
iter-0,2000-01-01,5,10702620672,0,0,0,0,58166416,0,0,0,0,0,0,318768672,0,0,0
iter-0,2000-02-01,5,10702612480,0,0,0,0,58166368,0,0,0,0,0,0,318768736,0,0,0.084873370826244
iter-0,2000-03-01,5,10641030144,2123452.75,2123621.5,61580120,61585024,57831676,11540.50390625,11540,334674.5625,334674.5625,334660,0,318908768,0.78545755147934,0,0.164271041750908
iter-0,2000-04-01,5,10581979136,1904821.25,1887736.75,120631080,120104864,57510748,10352.2900390625,10257.2578125,655603.6875,655603.6875,652635,0,319063744,5.73311710357666,4548.0009765625,0.249144420027733
iter-0,2000-05-01,5,10528602112,1778982,1695579.625,174008032,170972256,57220656,9668.3798828125,9213.5673828125,945695.8125,945695.8125,929042,0,319213696,49.0633239746094,25817.001953125,0.331279933452606
iter-0,2000-06-01,5,10474877952,1731889.625,1638625.75,227732128,221769648,56928676,9412.443359375,8903.451171875,1237674.625,1237674.625,1205049,0,319368416,337.532409667969,50901,0.416153311729431
